timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2013-08-06,73.0542,73.3924,73.0542,73.3625,50.1883,1407165,0.0,1.0
2013-08-03,73.3526,73.5217,73.0393,73.4222,50.2291,2463782,0.0,1.0
2013-08-02,73.9593,73.9891,71.7214,72.726,49.7528,4274960,0.0,1.0
2013-08-01,74.0985,74.4964,73.8101,73.8101,50.4945,4114990,0.0,1.0
2013-07-31,73.3227,73.7206,73.1039,73.6311,50.372,2417674,0.0,1.0
2013-07-30,73.2034,73.7803,73.1039,73.462,50.2563,1877005,0.0,1.0
2013-07-27,73.1039,73.7007,72.8254,73.2531,50.1134,10846999,0.0,1.0
2013-07-26,72.4972,73.3128,72.1193,73.1238,50.025,3261549,0.0,1.0
2013-07-25,71.8805,72.5867,71.6617,72.5072,49.6031,2773206,0.0,1.0
2013-07-24,71.7115,71.9999,71.5424,71.9999,49.2561,2899823,0.0,1.0
2013-07-23,71.4827,71.9303,71.3136,71.4927,48.9091,2616369,0.0,1.0
2013-07-20,71.5623,71.5921,70.876,71.0749,48.6233,1740650,0.0,1.0
2013-07-19,71.4031,71.4131,70.9058,71.3534,48.8138,2169550,0.0,1.0
2013-07-18,71.0252,71.2639,70.7566,70.8263,48.4532,1929942,0.0,1.0
2013-07-17,71.1147,71.5026,70.9058,71.3633,48.8206,2227467,0.0,1.0
2013-07-16,70.6075,71.1445,70.4881,70.8661,48.4804,1815585,0.0,1.0
2013-07-13,71.2937,71.3236,70.4384,70.5876,48.2899,2230407,0.0,1.0
2013-07-12,70.8064,71.0749,70.14,71.0252,48.5893,2628042,0.0,1.0
2013-07-11,69.9212,70.697,69.9062,69.9709,47.868,3248582,0.0,1.0
2013-07-10,69.3741,70.0206,69.0758,69.762,47.7251,4004418,0.0,1.0
2013-07-09,68.5784,69.026,68.3298,68.6182,46.9426,2640646,0.0,1.0
2013-07-06,68.6381,68.847,68.3696,68.6182,46.9426,1806516,0.0,1.0
2013-07-05,68.5784,68.658,67.7629,68.101,46.5888,2277217,0.0,1.0
2013-07-04,68.4193,68.4989,67.733,68.1607,46.6296,3576621,0.0,1.0
2013-07-03,68.2303,68.5585,67.4346,68.5287,46.8814,4263764,0.0,1.0
2013-07-02,68.3596,68.469,67.1263,67.1661,45.9492,4354990,0.0,1.0
2013-06-29,69.0758,69.4239,68.7276,68.8072,47.0719,11484979,0.0,1.0
2013-06-28,67.6236,69.0559,67.5441,68.7873,47.0583,5913314,0.0,1.0
2013-06-27,66.2908,66.9274,66.1416,66.9274,45.7859,3913558,0.0,1.0
2013-06-26,65.346,66.1715,65.346,65.7637,44.9898,3698975,0.0,1.0
2013-06-25,65.6443,65.7239,64.8586,65.3857,44.7312,3033794,0.0,1.0
2013-06-22,64.2618,66.082,64.1823,65.704,44.949,5374193,0.0,1.0
2013-06-21,66.7682,66.9572,65.6593,65.9029,45.085,7497378,0.0,1.0
2013-06-20,68.5983,68.5983,67.6037,67.9916,46.514,3932376,0.0,1.0
2013-06-19,68.1309,68.2303,67.2755,68.1209,46.6024,3730077,0.0,1.0
2013-06-18,66.1715,68.101,65.9924,68.101,46.5888,3749986,0.0,1.0
2013-06-15,66.3406,66.8478,65.7438,66.7384,45.6566,3790527,0.0,1.0
2013-06-14,64.3414,65.6841,64.1524,65.4156,44.7517,4254987,0.0,1.0
2013-06-13,64.5503,65.0177,64.1425,64.7691,44.3094,3946174,0.0,1.0
2013-06-12,64.8486,65.0476,64.411,65.0476,44.4999,3648459,0.0,1.0
2013-06-08,65.6344,65.6692,64.6696,64.6696,44.2413,3505219,0.0,1.0
2013-06-07,65.2962,66.0124,64.9481,65.7538,44.983,4369945,0.0,1.0
2013-06-06,66.44,66.8777,65.8234,65.893,45.0783,4804324,0.0,1.0
2013-06-05,66.5594,67.176,66.0422,66.7881,45.6906,2711143,0.0,1.0
2013-06-04,66.5295,67.4545,66.1516,66.5594,45.5342,3319573,0.0,1.0
2013-06-01,67.7529,68.1806,66.4599,66.4997,45.4933,12918460,0.0,1.0
2013-05-31,66.4102,67.2457,66.1416,67.2457,46.0037,5803837,0.0,1.0
2013-05-30,68.7177,68.7276,66.4898,66.5295,45.5137,4651588,0.0,1.0
2013-05-29,67.8126,68.5188,67.6435,68.2303,46.6773,2680256,0.0,1.0
2013-05-28,67.7828,68.3596,67.4446,67.8225,46.3983,2797937,0.0,1.0
2013-05-25,69.7322,70.0803,67.6435,68.3994,46.7929,5181819,0.0,1.0
2013-05-24,70.6472,70.8661,69.1255,69.3344,47.4326,5647329,0.0,1.0
2013-05-23,72.5072,72.5668,71.3136,71.3136,48.7866,2796549,0.0,1.0
2013-05-22,72.6563,72.8155,71.801,72.0894,49.3173,2941536,0.0,1.0
2013-05-21,73.1039,73.7803,73.0443,73.094,50.0046,2515378,0.0,1.0
2013-05-18,72.5967,73.3924,72.358,72.8155,49.814,3466378,0.0,1.0
2013-05-17,72.905,73.3028,72.2386,72.4375,49.5555,3966362,0.0,1.0
2013-05-16,72.2386,72.537,71.3932,72.2585,49.433,2899310,0.0,1.0
2013-05-15,70.8163,71.7214,70.7915,71.7015,49.0519,3095381,0.0,1.0
2013-05-14,70.3488,71.0451,70.1201,70.7566,48.4055,2030527,0.0,1.0
2013-05-11,70.7268,71.3136,69.7919,70.1897,48.0177,2143942,0.0,1.0
2013-05-10,71.055,71.2738,70.4185,70.6572,48.3375,2272382,0.0,1.0
2013-05-09,70.4085,70.9357,69.9112,70.8462,48.4668,3183191,0.0,1.0
2013-05-08,71.0152,71.0849,69.7123,69.9212,47.834,3167242,0.0,1.0
2013-05-07,71.3136,72.0695,71.0849,71.2838,48.7662,1984492,0.0,1.0
2013-05-04,73.0542,73.4023,70.6075,70.6771,48.3511,2763324,0.0,1.0
2013-05-03,72.1093,72.5072,71.8607,72.1093,49.3309,1570721,0.0,1.0
2013-05-02,72.6265,72.8652,72.1193,72.5569,49.6371,1494130,0.0,1.0
2013-05-01,71.9999,73.1139,71.9104,73.0542,49.9773,4257795,0.0,1.0
2013-04-30,70.4682,71.4131,70.4682,71.2142,48.7186,1670777,0.0,1.0
2013-04-27,70.9655,71.1048,70.3091,70.4583,48.2015,2285163,0.0,1.0
2013-04-25,70.1201,71.3484,70.1101,71.3136,48.7866,10457535,0.0,1.0
2013-04-24,69.1255,69.7222,69.0956,69.6327,47.6367,2771191,0.0,1.0
2013-04-23,68.5287,68.9564,68.4889,68.9564,47.174,1909291,0.0,1.0
2013-04-20,68.8569,69.0658,68.3298,68.4094,46.7998,2439569,0.0,1.0
2013-04-19,69.1255,69.2697,68.4889,68.6282,46.9495,3850525,0.0,1.0
2013-04-18,68.3198,68.9663,68.1309,68.9166,47.1468,3463254,0.0,1.0
2013-04-17,68.0911,68.1905,67.6037,67.7728,46.3643,2545487,0.0,1.0
2013-04-16,67.8225,68.5983,67.8225,68.1408,46.616,2988929,0.0,1.0
2013-04-13,68.0712,68.1309,67.6435,67.6932,46.3098,3187139,0.0,1.0
2013-04-12,67.6833,67.7828,67.3252,67.6833,46.303,2169589,0.0,1.0
2013-04-11,67.1363,67.4048,66.8478,66.9373,45.7927,5486377,0.0,1.0
2013-04-10,67.2855,67.5938,66.9572,67.5938,46.2418,3423459,0.0,1.0
2013-04-09,66.8379,67.0865,65.9129,66.6588,45.6022,2809959,0.0,1.0
2013-04-05,67.5441,67.7032,66.5693,66.5693,45.5409,4220136,0.0,1.0
2013-04-04,68.0811,68.658,67.4048,67.733,46.337,2991266,0.0,1.0
2013-04-03,68.8669,69.2249,67.6733,68.0811,46.5752,4616862,0.0,1.0
2013-04-02,67.8723,68.5784,67.4943,68.5784,46.9154,4099734,0.0,1.0
2013-03-28,67.6932,68.0314,67.3401,67.6435,46.2758,13159533,0.0,1.0
2013-03-27,68.2602,68.4193,67.5938,68.0115,46.5276,2781363,0.0,1.0
2013-03-26,68.1408,68.4193,67.8325,67.9419,46.48,2836520,0.0,1.0
2013-03-25,68.6282,69.1951,68.479,68.6282,46.9495,2844049,0.0,1.0
2013-03-22,68.7774,69.0857,67.6833,68.2602,46.6977,4156916,0.0,1.0
2013-03-21,69.4736,69.4935,67.8723,68.2801,46.7113,7056752,0.0,1.0
2013-03-20,68.4989,69.1603,68.2602,68.7873,47.0583,4297097,0.0,1.0
2013-03-19,69.2647,69.762,68.668,68.8072,47.0719,4171772,0.0,1.0
2013-03-18,68.6481,69.3642,68.6381,68.847,47.0991,3303118,0.0,1.0
2013-03-15,69.215,69.8118,69.0857,69.8018,47.7523,5858293,0.0,1.0
2013-03-14,69.4736,69.6377,68.4193,68.5088,46.8678,4402054,0.0,1.0
2013-03-13,70.1897,70.1997,68.9862,69.0061,47.208,3779368,0.0,1.0
2013-03-12,69.6228,70.5677,69.4239,70.1997,48.0245,4572974,0.0,1.0
2013-03-11,69.5233,69.7521,69.1056,69.7521,47.7183,3531362,0.0,1.0
2013-03-08,69.5134,69.5631,68.6282,69.4537,47.5142,3588941,0.0,1.0
2013-03-07,69.2249,69.4537,68.3596,69.3045,47.4121,3885515,0.0,1.0
2013-03-06,69.2548,69.4835,68.6282,68.9365,47.1604,4029264,0.0,1.0
2013-03-05,67.6435,68.469,67.6236,68.3099,46.7317,3969601,0.0,1.0
2013-03-04,67.5838,67.7032,66.6489,66.7583,45.6702,2732841,0.0,1.0
2013-03-01,66.7086,67.4844,66.5594,67.4844,46.167,3634159,0.0,1.0
2013-02-28,66.1914,67.2258,66.1615,66.9075,45.7723,7771254,0.0,1.0
2013-02-27,65.7438,65.8234,65.3559,65.6543,44.915,1927596,0.0,1.0
2013-02-26,64.5005,65.5051,63.5557,65.1172,44.5475,4188209,0.0,1.0
2013-02-25,65.4355,65.883,65.1769,65.3957,44.7381,1827110,0.0,1.0
2013-02-22,64.9481,66.2809,64.8486,65.1968,44.602,8169175,0.0,1.0
2013-02-21,66.3903,66.6389,64.4607,64.4607,44.0984,5189681,0.0,1.0
2013-02-20,65.9427,66.5494,65.9427,66.4898,45.4866,3882875,0.0,1.0
2013-02-19,65.4255,65.6941,65.0078,65.6941,44.9422,4752172,0.0,1.0
2013-02-18,64.9382,65.9427,64.8486,65.4255,44.7585,35612630,0.0,1.0
2013-02-15,66.6389,67.375,66.3803,66.6688,44.0062,5707296,0.0,1.0
2013-02-14,66.7285,66.9075,66.1118,66.5395,43.9209,4072724,0.0,1.0
2013-02-13,66.6389,67.0169,66.3903,66.7484,44.0588,5301947,0.0,1.0
2013-02-12,64.9978,65.3857,64.779,65.1669,43.0149,3043886,0.0,1.0
2013-02-11,64.5503,64.9282,64.5105,64.7691,42.7523,1858833,0.0,1.0
2013-02-08,64.3315,64.779,64.2021,64.4806,42.5619,2770758,0.0,1.0
2013-02-07,64.2817,64.6796,64.2718,64.3513,42.4765,2090673,0.0,1.0
2013-02-06,64.4906,64.6895,64.2718,64.2817,42.4306,2436699,0.0,1.0
2013-02-05,63.854,64.3215,63.7745,63.9535,42.2139,3440891,0.0,1.0
2013-02-04,64.8486,65.0476,64.3315,64.3613,42.4831,2905332,0.0,1.0
2013-02-01,64.4409,64.7094,64.232,64.6995,42.7064,2490889,0.0,1.0
2013-01-31,64.4309,64.7094,64.0729,64.1027,42.3124,3265540,0.0,1.0
2013-01-30,64.3215,64.6995,63.9137,64.3513,42.4765,2771179,0.0,1.0
2013-01-29,63.8043,64.7492,63.6153,64.3812,42.4963,4447691,0.0,1.0
2013-01-25,63.1678,63.4264,62.9191,63.2473,41.7478,14404853,0.0,1.0
2013-01-24,62.3621,62.9092,62.203,62.8992,41.518,2976614,0.0,1.0
2013-01-23,62.2826,62.4317,62.0339,62.3323,41.1438,2418066,0.0,1.0
2013-01-22,61.7156,62.3721,61.6758,62.203,41.0585,2640471,0.0,1.0
2013-01-21,61.835,62.0538,61.3675,61.8648,40.8352,2549729,0.0,1.0
2013-01-18,62.2726,62.392,62.014,62.1234,41.0059,2039202,0.0,1.0
2013-01-17,61.9742,62.7102,61.9543,62.1234,41.0059,4236709,0.0,1.0
2013-01-16,61.7455,62.1334,61.6659,61.9543,40.8943,3194375,0.0,1.0
2013-01-15,61.2482,61.7355,61.0791,61.4172,40.5398,2522139,0.0,1.0
2013-01-14,61.3277,61.5664,61.2183,61.2979,40.461,1431648,0.0,1.0
2013-01-11,61.646,61.646,61.0492,61.0492,40.2969,2474785,0.0,1.0
2013-01-10,61.089,61.5266,61.0293,61.278,40.4479,2691684,0.0,1.0
2013-01-09,61.1189,61.1487,60.6017,61.0691,40.31,5568826,0.0,1.0
2013-01-08,62.1334,62.1334,60.9199,61.0393,40.2903,6530253,0.0,1.0
2013-01-07,63.1379,63.3567,62.2428,62.2627,41.0979,3017913,0.0,1.0
2013-01-04,62.9987,63.0086,62.6704,62.9092,41.5246,1348725,0.0,1.0
2013-01-03,62.6605,62.9489,62.3721,62.8992,41.518,1805549,0.0,1.0
2013-01-02,61.9742,62.6307,61.7853,62.382,41.1766,1746803,0.0,1.0
2012-12-31,61.6758,62.1731,61.646,61.8449,40.8221,1532393,0.0,1.0
2012-12-28,61.8151,62.2428,61.7952,61.9146,40.8681,1250403,0.0,1.0
2012-12-27,62.0438,62.0438,61.6361,61.7853,40.7828,1483559,0.0,1.0
2012-12-24,61.8051,62.1433,61.7554,61.9941,40.9206,698824,0.0,1.0
2012-12-21,61.4073,61.9444,61.3476,61.6659,40.704,21761297,0.0,1.0
2012-12-20,61.0293,61.1785,60.7409,61.1785,40.3822,5948454,0.0,1.0
2012-12-19,61.2681,61.3178,60.8304,60.9995,40.2641,3420626,0.0,1.0
2012-12-18,61.2482,61.4968,61.0592,61.1189,40.3429,3238337,0.0,1.0
2012-12-17,61.0592,61.2482,60.9299,60.9597,40.2378,2164433,0.0,1.0
2012-12-14,61.0592,61.5465,60.9796,61.3277,40.4807,3195686,0.0,1.0
2012-12-13,60.9199,61.1885,60.7111,60.9498,40.2313,2578401,0.0,1.0
2012-12-12,61.1586,61.2879,60.8702,60.8702,40.1787,2694376,0.0,1.0
2012-12-11,60.5121,60.9597,60.3729,60.9597,40.2378,2114849,0.0,1.0
2012-12-10,60.4326,60.9299,60.4326,60.5718,39.9818,2091533,0.0,1.0
2012-12-07,60.3729,60.7707,60.2834,60.5519,39.9686,2438818,0.0,1.0
2012-12-06,60.8304,60.9498,59.9751,60.0347,39.6272,3269019,0.0,1.0
2012-12-05,59.9253,60.9896,59.9253,60.7509,40.1,3472713,0.0,1.0
2012-12-04,60.2436,60.9995,60.0447,60.174,39.7192,3225168,0.0,1.0
2012-12-03,59.5474,60.5519,59.5076,60.4823,39.9227,4986963,0.0,1.0
2012-11-30,59.3286,59.6468,59.1893,59.3683,39.1874,17129169,0.0,1.0
2012-11-29,58.692,59.2092,58.692,59.1197,39.0233,3396786,0.0,1.0
2012-11-28,58.881,58.9108,58.6622,58.6622,38.7213,3164753,0.0,1.0
2012-11-27,58.7815,59.2192,58.4434,58.9009,38.8789,2859942,0.0,1.0
2012-11-26,58.6821,59.1296,58.6323,58.8312,38.8328,2626622,0.0,1.0
2012-11-23,58.503,58.7219,58.2743,58.6323,38.7016,1978922,0.0,1.0
2012-11-22,57.8665,58.5229,57.7471,58.3538,38.5177,2660743,0.0,1.0
2012-11-21,57.777,57.777,57.4686,57.5681,37.9991,2548925,0.0,1.0
2012-11-20,58.0455,58.0555,57.4487,57.5979,38.0188,3200901,0.0,1.0
2012-11-19,58.2047,58.2643,57.6676,57.8366,38.1763,3179787,0.0,1.0
2012-11-16,58.2345,58.2942,57.8018,57.9659,38.2617,4393678,0.0,1.0
2012-11-15,58.5329,58.5925,58.0057,58.3737,38.5309,3629262,0.0,1.0
2012-11-14,58.2345,58.881,58.2345,58.7716,38.7935,3402181,0.0,1.0
2012-11-13,59.06,59.1595,58.3638,58.3837,38.5375,4998052,0.0,1.0
2012-11-12,58.6423,59.3385,58.4334,59.0799,38.997,3376619,0.0,1.0
2012-11-09,57.8068,58.7219,57.7571,58.503,38.6162,5388041,0.0,1.0
2012-11-08,57.1404,57.8764,57.0012,57.8665,38.1961,3365001,0.0,1.0
2012-11-07,57.1702,57.6875,56.8321,57.4885,37.9466,2904973,0.0,1.0
2012-11-06,57.0907,57.3791,57.0211,57.1702,37.7365,1513056,0.0,1.0
2012-11-05,57.0509,57.1802,56.6033,57.0907,37.684,2415898,0.0,1.0
2012-11-02,57.1006,57.1603,56.7426,57.0608,37.6643,3737087,0.0,1.0
2012-11-01,57.2896,57.5979,56.9514,56.9614,37.5986,4265935,0.0,1.0
2012-10-31,57.1603,57.5681,56.9614,57.4388,37.9138,4335194,0.0,1.0
2012-10-30,56.5437,57.0708,56.5337,57.0012,37.6249,2519014,0.0,1.0
2012-10-29,56.5934,56.8321,56.4641,56.484,37.2835,1865141,0.0,1.0
2012-10-26,56.9912,57.1603,56.484,56.5437,37.3229,10481609,0.0,1.0
2012-10-25,56.7326,57.041,56.7326,56.9912,37.6183,2413439,0.0,1.0
2012-10-24,56.6033,57.1305,56.4442,56.7724,37.4739,3561455,0.0,1.0
2012-10-23,56.295,56.8321,56.295,56.7923,37.487,3371950,0.0,1.0
2012-10-22,56.3149,56.5635,56.2552,56.3646,37.2047,3280986,0.0,1.0
2012-10-19,56.7426,56.7426,56.2453,56.5337,37.3163,3769314,0.0,1.0
2012-10-18,57.1901,57.1901,56.5039,56.7426,37.4542,3690697,0.0,1.0
2012-10-17,56.9216,57.1901,56.6332,56.6829,37.4148,3849565,0.0,1.0
2012-10-16,56.7923,57.2299,56.7426,56.7823,37.4804,2650243,0.0,1.0
2012-10-15,56.3248,56.7625,56.3248,56.6232,37.3754,2699156,0.0,1.0
2012-10-12,56.3447,56.5934,56.2453,56.5437,37.3229,2141402,0.0,1.0
2012-10-11,56.2055,56.5934,56.1359,56.4342,37.2507,4109423,0.0,1.0
2012-10-10,56.1955,56.5834,56.1657,56.3447,37.1916,2928389,0.0,1.0
2012-10-09,56.1359,56.6332,56.1359,56.4243,37.2441,3286952,0.0,1.0
2012-10-08,56.5238,56.673,56.116,56.285,37.1522,2687115,0.0,1.0
2012-10-06,56.3945,56.6829,56.0165,56.5437,37.3229,2683734,0.0,1.0
2012-10-05,55.9767,56.3348,55.8971,56.2453,37.126,3167163,0.0,1.0
2012-10-04,55.8773,55.9767,55.6982,55.6982,36.7648,2354914,0.0,1.0
2012-10-03,55.6087,55.8822,55.4894,55.738,36.7911,2694996,0.0,1.0
2012-10-02,55.549,55.748,55.4098,55.549,36.6664,1427292,0.0,1.0
2012-09-29,55.5988,55.6187,55.2208,55.4695,36.6139,12447267,0.0,1.0
2012-09-28,54.9921,55.6187,54.9921,55.5291,36.6532,4556038,0.0,1.0
2012-09-27,54.8826,55.3302,54.823,55.0716,36.3512,2995319,0.0,1.0
2012-09-26,54.7732,55.2506,54.7235,55.012,36.3119,3623857,0.0,1.0
2012-09-25,54.7533,54.9821,54.5544,54.7832,36.1609,5256140,0.0,1.0
2012-09-22,54.7136,55.0517,54.6489,54.8528,36.2068,2980104,0.0,1.0
2012-09-21,54.6638,55.0716,54.6241,54.6738,36.0887,7717448,0.0,1.0
2012-09-20,54.9921,55.1611,54.813,55.0517,36.3381,5669245,0.0,1.0
2012-09-19,54.9722,55.1711,54.8578,54.9921,36.2988,3444796,0.0,1.0
2012-09-18,55.012,55.181,54.9722,54.9921,36.2988,3601315,0.0,1.0
2012-09-15,55.191,55.2009,54.7036,54.9821,36.2922,3717819,0.0,1.0
2012-09-14,54.4351,54.7633,54.4351,54.7235,36.1215,2427731,0.0,1.0
2012-09-13,53.6195,54.9025,53.6195,54.7633,36.1477,5046860,0.0,1.0
2012-09-12,53.9577,54.1267,53.8184,53.888,35.57,3225043,0.0,1.0
2012-09-11,54.6041,54.6041,53.9477,54.1864,35.7669,3201776,0.0,1.0
2012-09-08,55.0517,55.0517,54.087,54.3058,35.8457,2876369,0.0,1.0
2012-09-07,54.6041,54.7633,54.2361,54.4251,35.9245,3507832,0.0,1.0
2012-09-06,53.9974,54.4152,53.9726,54.256,35.8129,4599689,0.0,1.0
2012-09-05,54.7136,54.7335,54.0173,54.3356,35.8654,4232426,0.0,1.0
2012-09-04,54.5544,54.9224,53.8085,54.6937,36.1018,4781243,0.0,1.0
2012-09-01,53.5101,54.6937,53.4604,54.445,35.9376,11952591,0.0,1.0
2012-08-31,54.1367,54.1367,53.5797,53.6891,35.4387,5224176,0.0,1.0
2012-08-30,53.888,54.1964,53.888,54.0173,35.6553,3194070,0.0,1.0
2012-08-29,54.455,54.4948,53.7886,54.1168,35.721,3997533,0.0,1.0
2012-08-28,54.6937,54.9921,54.2063,54.3456,35.872,2716246,0.0,1.0
2012-08-25,54.2759,54.6937,54.2759,54.6041,36.0427,2511062,0.0,1.0
2012-08-24,55.191,55.4695,54.6539,54.8429,36.2003,2738402,0.0,1.0
2012-08-23,55.5888,55.5888,54.813,55.0418,36.3316,4507919,0.0,1.0
2012-08-22,55.5789,55.8872,55.1711,55.4993,36.6336,5924687,0.0,1.0
2012-08-21,54.6041,55.549,54.0969,55.4993,36.6336,29963057,0.0,1.0
2012-08-18,57.0708,57.21,56.474,57.041,35.7936,6906713,0.0,1.0
2012-08-17,56.285,56.7426,56.0463,56.7426,35.6063,6939633,0.0,1.0
2012-08-16,55.6883,56.285,55.3501,55.748,34.9822,4728161,0.0,1.0
2012-08-15,55.1512,55.5988,54.9921,55.2407,34.6639,3584837,0.0,1.0
2012-08-14,55.9867,56.4143,55.37,55.3899,34.7575,2783098,0.0,1.0
2012-08-11,56.663,56.673,55.5789,55.6385,34.9135,5866789,0.0,1.0
2012-08-10,57.3891,57.4288,56.6232,56.7227,35.5938,4910009,0.0,1.0
2012-08-09,56.7426,57.6875,56.7326,57.2797,35.9433,6870650,0.0,1.0
2012-08-08,55.9966,56.6431,55.8971,56.5138,35.4627,4694106,0.0,1.0
2012-08-07,56.3248,56.484,55.9966,56.0762,35.1881,3102573,0.0,1.0
2012-08-04,55.8971,56.2055,55.5789,55.6783,34.9384,4265344,0.0,1.0
2012-08-03,56.6232,56.7625,56.1955,56.285,35.3192,6203585,0.0,1.0
2012-08-02,56.9813,57.2598,56.6332,56.9614,35.7436,3759291,0.0,1.0
2012-08-01,56.9813,57.7372,56.9017,57.22,35.9059,6065161,0.0,1.0
2012-07-31,56.5437,57.3493,56.4044,56.8918,35.6999,7474497,0.0,1.0
2012-07-28,55.4396,55.9369,55.3004,55.8773,35.0633,13765968,0.0,1.0
2012-07-27,54.5942,55.2009,54.4848,55.1114,34.5827,6832163,0.0,1.0
2012-07-26,54.1466,54.6439,53.7985,54.5644,34.2395,2767273,0.0,1.0
2012-07-25,54.4052,54.6738,54.1665,54.4848,34.1895,2407378,0.0,1.0
2012-07-24,54.5544,54.7931,54.2859,54.445,34.1646,3882557,0.0,1.0
2012-07-21,55.4993,55.559,54.7434,54.823,34.4017,4433856,0.0,1.0
2012-07-20,55.5789,55.5988,55.1213,55.5988,34.8886,5909562,0.0,1.0
2012-07-19,54.8429,55.3004,54.6837,54.9523,34.4829,4040109,0.0,1.0
2012-07-18,53.9477,54.8429,53.8383,54.6041,34.2644,5786319,0.0,1.0
2012-07-17,53.7488,53.9974,53.6493,53.7687,33.7402,3438744,0.0,1.0
2012-07-14,53.1122,53.5797,53.1122,53.4802,33.5591,4184125,0.0,1.0
2012-07-13,53.4604,53.5101,53.1222,53.2216,33.3969,2739198,0.0,1.0
2012-07-12,53.152,53.5001,53.0327,53.3112,33.4531,3115010,0.0,1.0
2012-07-11,53.4106,53.4405,52.9829,53.152,33.3532,3557444,0.0,1.0
2012-07-10,53.53,53.6394,53.3211,53.4902,33.5654,2657471,0.0,1.0
2012-07-07,53.53,53.7985,53.2316,53.7985,33.7589,3985294,0.0,1.0
2012-07-06,53.4106,53.6891,53.3609,53.52,33.5841,3631756,0.0,1.0
2012-07-05,53.3808,53.4106,53.1321,53.3012,33.4468,3389418,0.0,1.0
2012-07-04,53.2415,53.4007,52.8934,53.0327,33.2783,3954559,0.0,1.0
2012-07-03,53.2813,53.4902,53.0526,53.2415,33.4093,4029637,0.0,1.0
2012-06-30,52.2469,53.5101,52.0778,52.8139,33.141,12322024,0.0,1.0
2012-06-29,51.9784,52.416,51.869,52.3364,32.8414,5840914,0.0,1.0
2012-06-28,51.491,51.9585,51.3418,51.869,32.5481,3921909,0.0,1.0
2012-06-27,51.0832,51.5308,51.0832,51.4214,32.2672,3372720,0.0,1.0
2012-06-26,51.501,51.501,51.0534,51.2722,32.1736,3897775,0.0,1.0
2012-06-23,51.3319,51.501,51.1031,51.4114,32.2609,3414698,0.0,1.0
2012-06-22,52.0579,52.0878,51.4114,51.501,32.3172,8793641,0.0,1.0
2012-06-21,51.6004,51.9983,51.4711,51.8093,32.5106,6918076,0.0,1.0
2012-06-20,51.0235,51.5209,50.9142,51.312,32.1986,2931234,0.0,1.0
2012-06-19,51.0733,51.3717,51.0534,51.2623,32.1674,3490972,0.0,1.0
2012-06-16,50.566,50.6655,50.1781,50.6158,31.7617,3816329,0.0,1.0
2012-06-15,50.3174,50.4168,49.8698,50.2975,31.562,3094024,0.0,1.0
2012-06-14,50.6555,50.7152,50.0787,50.3472,31.5931,3007124,0.0,1.0
2012-06-13,50.4268,50.7053,50.2677,50.5461,31.718,2872041,0.0,1.0
2012-06-09,50.934,50.934,49.9991,50.198,31.4995,3835647,0.0,1.0
2012-06-08,50.5959,50.9241,50.3373,50.765,31.8553,4460910,0.0,1.0
2012-06-07,50.0886,50.0886,49.2532,49.7803,31.2374,3788608,0.0,1.0
2012-06-06,49.283,49.9295,49.1736,49.7306,31.2062,5097634,0.0,1.0
2012-06-05,48.6166,48.8752,48.4972,48.7857,30.6133,4228824,0.0,1.0
2012-06-02,49.1338,49.7703,48.9945,49.4222,31.0127,3951354,0.0,1.0
2012-06-01,48.6862,49.1338,48.6265,49.1338,30.8317,5474629,0.0,1.0
2012-05-31,49.6112,49.6808,49.094,49.472,31.044,3779606,0.0,1.0
2012-05-30,48.9747,50.1781,48.8155,49.6112,31.1313,3936592,0.0,1.0
2012-05-29,48.547,49.2034,48.547,49.0144,30.7568,3050291,0.0,1.0
2012-05-26,49.3128,49.4023,48.2884,48.4575,30.4074,8097674,0.0,1.0
2012-05-25,49.1636,49.5316,48.9448,49.0443,30.7756,2740673,0.0,1.0
2012-05-24,49.3825,49.4421,49.0443,49.1636,30.8504,5032352,0.0,1.0
2012-05-23,49.7306,49.8201,49.3725,49.641,31.15,4269110,0.0,1.0
2012-05-22,49.0841,49.6908,49.0443,49.3725,30.9815,5277539,0.0,1.0
2012-05-19,49.83,49.9394,48.9349,49.1338,30.8317,7299899,0.0,1.0
2012-05-18,51.5407,51.5805,50.2478,50.7451,31.8428,7654275,0.0,1.0
2012-05-17,52.1574,52.1872,51.3319,51.491,32.3109,5006875,0.0,1.0
2012-05-16,52.4558,52.5055,52.0281,52.3762,32.8664,4573372,0.0,1.0
2012-05-15,51.7098,52.6149,51.6402,52.5155,32.9538,4785345,0.0,1.0
2012-05-12,51.5109,51.6402,51.2822,51.5209,32.3297,3594946,0.0,1.0
2012-05-11,51.4313,51.6203,51.2324,51.6203,32.392,4309604,0.0,1.0
2012-05-10,51.5706,51.7198,51.0733,51.3816,32.2422,4582547,0.0,1.0
2012-05-09,51.9286,52.0381,51.5308,51.7994,32.5044,3728461,0.0,1.0
2012-05-08,51.8093,52.2967,51.6999,51.7795,32.4919,5406454,0.0,1.0
2012-05-05,52.3166,52.5652,52.1077,52.3364,32.8414,3124535,0.0,1.0
2012-05-04,52.3862,52.5453,52.3265,52.3961,32.8789,3175376,0.0,1.0
2012-05-03,52.6846,52.8039,52.2071,52.3961,32.8789,3059469,0.0,1.0
2012-05-02,51.7894,52.7044,51.6899,52.5652,32.985,6113258,0.0,1.0
